Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
60, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 597, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 683.9, Build City District
80, 1, LOC_CITY_NAME_BEIJING, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1093
80, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1209, SUBMITTED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 574.0, Early City Assault
80, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1209, SUBMITTED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 574.0, Early City Assault
80, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1210, SUBMITTED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 511.0, Early City Assault
80, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1210, SUBMITTED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 511.0, Early City Assault
80, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 901, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 351.0, Build City District
80, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1009, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 169.0, Unknown
80, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1136, IN PROGRESS, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 456.0, Early City Assault
80, 2, LOC_CITY_NAME_KYOTO, , , BUILDING_BARRACKS, Default Specialization, , , Value 418.9
80, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1212, SUBMITTED, NO_UNIT, BUILDING_BARRACKS, NO_DISTRICT, VALUE 418.0, Build City Building
80, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1213, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
80, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1213, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Build City Improvement
80, 4, LOC_CITY_NAME_MADRID, , CONTRACT 937, FAILED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 79.0, Unknown
80, 4, LOC_CITY_NAME_MADRID, , CONTRACT 959, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 127.0, Unknown
80, 4, LOC_CITY_NAME_MADRID, , CONTRACT 993, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 463.0, Build City District
80, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1052, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 265.0, Unknown
80, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1077, CANCELLED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Unknown
80, 4, LOC_CITY_NAME_MADRID, , , UNIT_SETTLER, Settle City Op, CONTRACT 1076
80, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1214, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 489.0, Build City District
80, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1216, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 130.0, Build City Improvement
80, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1216, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 130.0, Build City Improvement
80, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1216, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 130.0, Build City Improvement
80, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1217, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 105.0, Build City Improvement
80, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1217, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 105.0, Build City Improvement
80, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1217, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 105.0, Build City Improvement
80, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 1218, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 552.0, Build City Building
80, 5, LOC_CITY_NAME_RA_KEDET, , CONTRACT 1219, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 199.0, Build City Improvement
80, 5, LOC_CITY_NAME_MEMPHIS, , CONTRACT 1219, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 199.0, Build City Improvement
80, 5, LOC_CITY_NAME_SHEDET, , CONTRACT 1219, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 199.0, Build City Improvement
80, 5, LOC_CITY_NAME_MOHENJO_DARO, , CONTRACT 1219, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 199.0, Build City Improvement
80, 6, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 1220, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Simple Operation Attack
80, 6, LOC_CITY_NAME_MBUMBI, , CONTRACT 1220, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Simple Operation Attack
80, 6, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 1221, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 126.0, Build City Improvement
80, 6, LOC_CITY_NAME_MBUMBI, , CONTRACT 1221, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 126.0, Build City Improvement
80, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1088, COMPLETED, UNIT_AZTEC_EAGLE_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 610.0, Early City Assault
80, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1144, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 86.0, Build City Improvement
80, 7, LOC_CITY_NAME_TENOCHTITLAN, , , DISTRICT_HOLY_SITE, Build City District, CONTRACT 1118
80, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1222, SUBMITTED, UNIT_AZTEC_EAGLE_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 610.0, Early City Assault
80, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1223, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 687.0, Build City District
80, 7, LOC_CITY_NAME_TEOTIHUACAN, , CONTRACT 1223, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 687.0, Build City District
80, 9, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1203
80, 20, LOC_CITY_NAME_STOCKHOLM, , CONTRACT 1226, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 179.0, Build City Building
80, 25, LOC_CITY_NAME_BRUSSELS, , CONTRACT 1180, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 57.0, Unknown
80, 25, LOC_CITY_NAME_BRUSSELS, , , UNIT_ARCHER, Generic Offense
81, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1228, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 172.0, Build City Improvement
81, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1229, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 361.0, Build City District
81, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1230, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 434.0, Build City District
81, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1231, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 253.0, Build Trigger Unit
81, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1231, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 253.0, Build Trigger Unit
81, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1231, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 253.0, Build Trigger Unit
81, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1232, SUBMITTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 0.0, Build Trigger Building
81, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1233, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 139.0, Build City Improvement
81, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1233, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 139.0, Build City Improvement
81, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1234, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 336.0, Build City District
81, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1235, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 200.0, Simple Operation Attack
81, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1235, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 200.0, Simple Operation Attack
81, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1235, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 200.0, Simple Operation Attack
81, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1237, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 514.0, Build City Improvement
81, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1237, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 514.0, Build City Improvement
81, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1237, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 514.0, Build City Improvement
81, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1238, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
81, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1238, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
81, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1238, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
81, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1118, CANCELLED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 731.9, Build City District
81, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1131, FAILED, UNIT_AZTEC_EAGLE_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 161.0, Unknown
81, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1223, ACCEPTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 687.0, Build City District
81, 7, LOC_CITY_NAME_TENOCHTITLAN, , , UNIT_AZTEC_EAGLE_WARRIOR, Early City Assault, CONTRACT 1222
81, 7, LOC_CITY_NAME_TEOTIHUACAN, , CONTRACT 1240, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 388.0, Build City Improvement
81, 11, LOC_CITY_NAME_JERUSALEM, , CONTRACT 1243, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 110.0, Build City Improvement
81, 21, LOC_CITY_NAME_ARMAGH, , CONTRACT 1244, SUBMITTED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 305.0, Build City Building
81, 24, LOC_CITY_NAME_GRANADA, , CONTRACT 1169, CANCELLED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Unknown
81, 24, LOC_CITY_NAME_GRANADA, , , UNIT_ARCHER, Generic Offense
82, 1, LOC_CITY_NAME_XIAN, , CONTRACT 930, COMPLETED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 586.6, Settle City Op
82, 1, LOC_CITY_NAME_XIAN, , CONTRACT 951, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 234.0, Unknown
82, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1006, COMPLETED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 511.0, Early City Assault
82, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1029, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Unknown
82, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1031, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 130.0, Unknown
82, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1047, FAILED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 204.6, Unknown
82, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1066, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 172.0, Unknown
82, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1093, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 392.0, Build City Improvement
82, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1149, COMPLETED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 574.0, Early City Assault
82, 1, LOC_CITY_NAME_XIAN, , , UNIT_WARRIOR, Early City Assault, CONTRACT 1209
82, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1246, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 137.0, Build City Improvement
82, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1246, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 137.0, Build City Improvement
82, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1246, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 137.0, Build City Improvement
82, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1248, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 90.0, Build City Improvement
82, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1248, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 90.0, Build City Improvement
82, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1248, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 90.0, Build City Improvement
82, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1050, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 86.0, Unknown
82, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1071, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Unknown
82, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1073, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 94.0, Unknown
82, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1110, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 390.4, Build City District
82, 3, LOC_CITY_NAME_WASHINGTON, , , BUILDING_AMPHITHEATER, Default Specialization, , , Value 256.9
82, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 990, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 93.0, Unknown
82, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1020, COMPLETED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 293.0, Early City Assault
82, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1050, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 86.0, Unknown
82, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1071, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Unknown
82, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1073, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 94.0, Unknown
82, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1075, FAILED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 247.0, Unknown
82, 3, LOC_CITY_NAME_PHILADELPHIA, , , DISTRICT_THEATER, Build City District, CONTRACT 1234
82, 3, LOC_CITY_NAME_BOSTON, -1.61, -2.54, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
82, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1249, SUBMITTED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 293.0, Early City Assault
82, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1249, SUBMITTED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 293.0, Early City Assault
82, 3, LOC_CITY_NAME_BOSTON, , , UNIT_TRADER, Default Specialization, , , Value 42.2
82, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1052, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 265.0, Unknown
82, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1077, CANCELLED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Unknown
82, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1078, FAILED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 110.0, Unknown
82, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1079, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 21.0, Unknown
82, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1081, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 524.0, Unknown
82, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1124, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Unknown
82, 4, LOC_CITY_NAME_VALENCIA, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1237
82, 5, LOC_CITY_NAME_RA_KEDET, , , BUILDING_TEMPLE, Default Specialization, , , Value 753.9
82, 5, LOC_CITY_NAME_RA_KEDET, , CONTRACT 1253, SUBMITTED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
82, 5, LOC_CITY_NAME_RA_KEDET, , CONTRACT 1254, SUBMITTED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 0.0, Build Trigger Building
82, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1256, SUBMITTED, UNIT_AZTEC_EAGLE_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
82, 7, LOC_CITY_NAME_TEOTIHUACAN, , CONTRACT 1256, SUBMITTED, UNIT_AZTEC_EAGLE_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
82, 12, LOC_CITY_NAME_VALLETTA, , , UNIT_ARCHER, Generic Offense
82, 18, LOC_CITY_NAME_AMSTERDAM, , CONTRACT 1258, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 167.0, Build City Improvement
82, 24, LOC_CITY_NAME_GRANADA, , CONTRACT 1259, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 136.0, Build City Improvement
83, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1260, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
83, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1260, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
83, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1262, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 190.0, Build City Building
83, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1069, FAILED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 36.0, Unknown
83, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1095, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 139.0, Unknown
83, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1096, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 263.0, Unknown
83, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1136, COMPLETED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 456.0, Early City Assault
83, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1153, FAILED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 408.7, Unknown
83, 2, LOC_CITY_NAME_FUKUOKA, , , BUILDING_SHRINE, Default Specialization, , , Value 400.0
83, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1265, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 399.0, Build City Building
83, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1266, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 844.0, Settle City Op
83, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1266, SUBMITTED, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 844.0, Settle City Op
83, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1267, SUBMITTED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
83, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1267, SUBMITTED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
83, 3, LOC_CITY_NAME_BOSTON, , CONTRACT 1267, SUBMITTED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
83, 3, LOC_CITY_NAME_BOSTON, , CONTRACT 1270, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 46.0, Build City Building
83, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1271, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 355.0, Build City Improvement
83, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1271, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 355.0, Build City Improvement
83, 3, LOC_CITY_NAME_BOSTON, , CONTRACT 1271, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 355.0, Build City Improvement
83, 3, LOC_CITY_NAME_BOSTON, , CONTRACT 1272, SUBMITTED, UNIT_QUADRIREME, NO_BUILDING, NO_DISTRICT, VALUE 0.0, Build Trigger Unit
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 626, FAILED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 78.5, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 690, FAILED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 88.3, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 703, COMPLETED, NO_UNIT, BUILDING_ORACLE, NO_DISTRICT, VALUE 137.8, Seek Target Wonder
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 715, FAILED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 114.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 727, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 12.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 781, FAILED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 88.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 834, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 5.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 868, COMPLETED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 79.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 907, FAILED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 137.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 937, FAILED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 79.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 938, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 939, FAILED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 416.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 957, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 959, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 127.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1021, FAILED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 137.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1052, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 265.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1076, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 936.0, Settle City Op
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1077, CANCELLED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 100.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1079, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 21.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1081, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 524.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1112, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 380.0, Unknown
83, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1124, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Unknown
