Game Turn, Range, Value, Seed, Type, Location
63, 8, 6, 1515754445, sync, Random Direction
63, 9, 0, 3528299650, sync, Random Direction
63, 1, 0, 215222163, sync, GetNextBuyablePlot picker
63, 8, 6, 1061696464, sync, Random Direction
63, 9, 5, 3563560905, sync, Random Direction
63, 1, 0, 2705618638, sync, GetNextBuyablePlot picker
63, 10, 4, 3081603567, sync, Random Direction
63, 1, 0, 1925496060, sync, GetNextBuyablePlot picker
63, 5, 4, 4131483525, sync, Random Direction
63, 10, 5, 3484758490, sync, Random Direction
63, 14, 10, 2381501963, sync, Random Direction
63, 2, 1, 3307121896, sync, GetNextBuyablePlot picker
63, 7, 2, 3928915713, sync, Random Direction
63, 6, 5, 1547997606, sync, Random Direction
63, 5, 4, 4193699815, sync, Random Direction
63, 8, 2, 3802509204, sync, Random Direction
63, 6, 4, 1552091709, sync, Random Direction
63, 4, 1, 3105366578, sync, Random Direction
63, 2, 1, 1314782083, sync, GetNextBuyablePlot picker
63, 9, 8, 3405263104, sync, Random Direction
63, 7, 2, 4036693305, sync, Random Direction
63, 8, 2, 1663184766, sync, Random Direction
63, 8, 4, 1501220063, sync, Random Direction
63, 5, 0, 2536463660, sync, Random Direction
63, 9, 5, 160842741, sync, Random Direction
63, 1, 0, 2720908682, sync, GetNextBuyablePlot picker
63, 12, 5, 3530119163, sync, Unit Combat Damage
63, 12, 4, 1993023512, sync, Unit Combat Damage
63, 12, 2, 1658071665, sync, Unit Combat Damage
63, 9, 4, 1034596438, sync, Random Direction
63, 9, 5, 2079029463, sync, Random Direction
63, 1, 0, 2405311940, sync, GetNextBuyablePlot picker
63, 11, 7, 3023043757, sync, Random Direction
63, 9, 5, 2990111714, sync, Random Direction
63, 12, 2, 2567228275, sync, Random Direction
63, 10, 3, 721017392, sync, Random Direction
63, 9, 1, 1576842921, sync, Random Direction
63, 2, 0, 871855150, sync, GetNextBuyablePlot picker
63, 8, 3, 257338319, sync, Random Direction
63, 3, 2, 1633315164, sync, Random Direction
63, 5, 2, 3636532325, sync, Random Direction
63, 9, 2, 2307564858, sync, Random Direction
63, 3, 0, 1396454891, sync, Random Direction
63, 7, 2, 668122952, sync, Random Direction
63, 3, 1, 1689489889, sync, GetNextBuyablePlot picker
63, 12, 11, 2347621126, sync, Unit Combat Damage
63, 3, 1, 4188423623, sync, Barbarian camp region placement
63, 3, 0, 1945667572, sync, Barbarian camp location
63, 3, 2, 888564509, sync, Barb Tribe Roll
63, 12, 6, 3606880658, sync, Unit Combat Damage
63, 12, 10, 2344056675, sync, Unit Combat Damage
63, 12, 0, 3708825440, sync, Unit Combat Damage
63, 12, 11, 311663641, sync, Unit Combat Damage
63, 12, 11, 4139730142, sync, Unit Combat Damage
63, 12, 10, 4162856639, sync, Unit Combat Damage
63, 12, 2, 3896041868, sync, Unit Combat Damage
63, 12, 1, 859365589, sync, Unit Combat Damage
63, 12, 8, 494325994, sync, Unit Combat Damage
63, 12, 11, 3191500763, sync, Unit Combat Damage
63, 3, 2, 3948448376, sync, Random Direction
63, 4, 0, 3216225617, sync, Random Direction
63, 3, 2, 778637750, sync, Random Direction
63, 1, 0, 2934320823, sync, Random Direction
63, 4, 1, 851957284, sync, Random Direction
63, 11, 7, 1177376141, sync, Random Direction
63, 5, 4, 2842465090, sync, Random Direction
63, 4, 3, 3743743827, sync, Random Direction
63, 3, 0, 3586011280, sync, Random Direction
63, 3, 2, 338083209, sync, Random Direction
63, 3, 0, 3275006350, sync, Random Direction
63, 7, 2, 678837679, sync, Random Direction
63, 5, 1, 1702741436, sync, Random Direction
63, 4, 2, 875866437, sync, Random Direction
63, 6, 1, 3059566746, sync, Random Direction
63, 5, 1, 1391658443, sync, Random Direction
63, 8, 4, 1665106344, sync, Random Direction
63, 2, 0, 2340132033, sync, Random Direction
64, 1, 0, 423056486, sync, GetNextBuyablePlot picker
64, 4, 0, 3307877287, sync, GetNextBuyablePlot picker
64, 1, 0, 685707348, sync, GetNextBuyablePlot picker
64, 12, 9, 1391180797, sync, Unit Combat Damage
64, 12, 4, 3293860082, sync, Unit Combat Damage
64, 12, 8, 1438409539, sync, Unit Combat Damage
64, 12, 10, 2957434304, sync, Unit Combat Damage
64, 3, 1, 3896318713, sync, GetNextBuyablePlot picker
64, 6, 3, 2513603134, sync, GetNextBuyablePlot picker
64, 2, 0, 2595745951, sync, GetNextBuyablePlot picker
64, 2, 1, 1704728044, sync, GetNextBuyablePlot picker
64, 1, 0, 2997579189, sync, GetNextBuyablePlot picker
64, 3, 2, 493423690, sync, GetNextBuyablePlot picker
64, 1, 0, 3535075259, sync, GetNextBuyablePlot picker
64, 1, 0, 4029326552, sync, GetNextBuyablePlot picker
64, 1, 0, 2540843057, sync, GetNextBuyablePlot picker
64, 1, 0, 4248019734, sync, GetNextBuyablePlot picker
64, 2, 1, 1135694999, sync, GetNextBuyablePlot picker
64, 1, 0, 2651928196, sync, GetNextBuyablePlot picker
64, 12, 6, 973643373, sync, Unit Combat Damage
64, 12, 8, 2336152226, sync, Unit Combat Damage
64, 12, 10, 2880217907, sync, Unit Combat Damage
64, 12, 0, 3735893744, sync, Unit Combat Damage
64, 1, 0, 69055593, sync, GetNextBuyablePlot picker
64, 1, 0, 4292083438, sync, GetNextBuyablePlot picker
64, 3, 2, 520372111, sync, GetNextBuyablePlot picker
64, 7, 4, 4157002268, sync, Random Direction
64, 7, 1, 2975084069, sync, Random Direction
64, 1, 0, 1015356410, sync, Random Direction
64, 5, 4, 1888437675, sync, Random Direction
64, 3, 2, 3783062536, sync, Random Direction
64, 8, 7, 3669919649, sync, Random Direction
64, 4, 3, 4160290246, sync, Random Direction
64, 3, 2, 4286222727, sync, Random Direction
64, 6, 4, 4109453492, sync, Random Direction
64, 1, 0, 3189439709, sync, GetNextBuyablePlot picker
64, 7, 3, 3665244242, sync, Random Direction
64, 5, 4, 2263138083, sync, Random Direction
64, 6, 1, 3652467744, sync, Random Direction
64, 1, 0, 1020234201, sync, Random Direction
64, 7, 2, 3610509214, sync, Random Direction
64, 4, 3, 1262103167, sync, GetNextBuyablePlot picker
64, 6, 4, 3723557452, sync, Random Direction
64, 10, 8, 3466979989, sync, Random Direction
64, 6, 4, 3462166442, sync, Random Direction
64, 10, 6, 3243306907, sync, Random Direction
64, 8, 7, 2774101816, sync, Random Direction
64, 1, 0, 3829898001, sync, GetNextBuyablePlot picker
64, 5, 2, 1138910326, sync, Random Direction
64, 9, 7, 2336549495, sync, Random Direction
64, 8, 7, 3671213796, sync, Random Direction
64, 6, 4, 4118402893, sync, Random Direction
64, 6, 2, 3070775810, sync, Random Direction
64, 1, 0, 1729345299, sync, GetNextBuyablePlot picker
64, 8, 1, 1356787024, sync, Random Direction
64, 9, 8, 924425033, sync, Random Direction
64, 8, 3, 3870133326, sync, Random Direction
64, 8, 5, 1794683247, sync, Random Direction
64, 6, 4, 3167587964, sync, BT Research Choice
64, 1, 0, 3034030853, sync, GetNextBuyablePlot picker
64, 8, 5, 240787290, sync, Random Direction
64, 11, 10, 2877879691, sync, Random Direction
64, 9, 2, 4171437672, sync, Random Direction
64, 8, 7, 1253337729, sync, Random Direction
64, 8, 1, 3893024550, sync, Random Direction
64, 1, 0, 663707495, sync, GetNextBuyablePlot picker
64, 7, 5, 2009542932, sync, Random Direction
64, 5, 4, 3124506045, sync, Random Direction
64, 3, 1, 4273815474, sync, Random Direction
64, 5, 1, 2510850819, sync, Random Direction
64, 4, 3, 1517308544, sync, Random Direction
64, 5, 3, 3615680697, sync, Random Direction
64, 5, 2, 2646320382, sync, Random Direction
64, 1, 0, 1872680031, sync, GetNextBuyablePlot picker
64, 9, 4, 1271893676, sync, Random Direction
64, 13, 5, 2313181045, sync, Random Direction
64, 4, 1, 1755910922, sync, Random Direction
64, 10, 0, 1468422011, sync, Random Direction
64, 1, 0, 385673624, sync, GetNextBuyablePlot picker
64, 12, 4, 476837361, sync, Unit Combat Damage
64, 12, 8, 1749898710, sync, Unit Combat Damage
64, 12, 7, 2996367447, sync, Unit Combat Damage
64, 3, 0, 2661484356, sync, Random Direction
64, 4, 0, 439943213, sync, Random Direction
64, 6, 0, 404814178, sync, Random Direction
64, 6, 3, 366099187, sync, Random Direction
64, 8, 5, 2741719984, sync, Random Direction
64, 8, 6, 2991747625, sync, Random Direction
64, 1, 0, 3231271342, sync, GetNextBuyablePlot picker
64, 12, 6, 3763049295, sync, Unit Combat Damage
64, 7, 2, 2234120924, sync, Random Direction
64, 9, 1, 1601636325, sync, Random Direction
64, 1, 0, 708072122, sync, GetNextBuyablePlot picker
64, 11, 10, 525866347, sync, Random Direction
64, 1, 0, 3939100872, sync, GetNextBuyablePlot picker
64, 6, 2, 1335180641, sync, Random Direction
64, 7, 4, 1967448198, sync, Random Direction
64, 19, 18, 2556468551, sync, Random Direction
64, 2, 1, 4244162932, sync, GetNextBuyablePlot picker
64, 8, 5, 3339144861, sync, Random Direction
64, 7, 4, 2726199058, sync, Random Direction
64, 7, 4, 2491401955, sync, Random Direction
64, 7, 3, 2677213408, sync, Random Direction
64, 4, 0, 2072983449, sync, Random Direction
64, 8, 6, 406944350, sync, Random Direction
64, 2, 1, 3386764863, sync, GetNextBuyablePlot picker
64, 9, 5, 3587166988, sync, Random Direction
64, 8, 1, 2735912021, sync, Random Direction
64, 7, 3, 816242282, sync, Random Direction
64, 8, 1, 2127376219, sync, Random Direction
64, 5, 0, 1026364408, sync, Random Direction
64, 8, 4, 840384721, sync, Random Direction
64, 1, 0, 2622256950, sync, GetNextBuyablePlot picker
64, 8, 2, 3265619511, sync, Random Direction
64, 8, 4, 1260091300, sync, Random Direction
64, 1, 0, 2248022285, sync, GetNextBuyablePlot picker
64, 11, 3, 635490498, sync, Random Direction
64, 10, 7, 1482698451, sync, Random Direction
64, 10, 4, 3110758928, sync, Random Direction
64, 12, 1, 1996503305, sync, Random Direction
64, 10, 6, 577713934, sync, Random Direction
64, 2, 0, 2935285039, sync, GetNextBuyablePlot picker
64, 6, 3, 1299453756, sync, Random Direction
64, 6, 3, 2380946629, sync, Random Direction
64, 4, 0, 2590750234, sync, Random Direction
64, 9, 8, 57976139, sync, Random Direction
64, 7, 5, 3859376936, sync, Random Direction
64, 5, 4, 3650682945, sync, Random Direction
64, 3, 1, 4152302054, sync, GetNextBuyablePlot picker
64, 12, 5, 2296793895, sync, Unit Combat Damage
64, 12, 7, 2082345428, sync, Unit Combat Damage
64, 12, 9, 2687786877, sync, Unit Combat Damage
64, 12, 2, 3272797810, sync, Unit Combat Damage
64, 12, 6, 836924099, sync, Unit Combat Damage
64, 12, 10, 2184476480, sync, Unit Combat Damage
64, 3, 2, 3895228025, sync, Random Direction
64, 6, 2, 3248324542, sync, Random Direction
64, 1, 0, 2012182559, sync, Random Direction
64, 2, 1, 3465135980, sync, Random Direction
64, 4, 1, 2499084597, sync, Random Direction
64, 11, 2, 1991104970, sync, Random Direction
64, 4, 3, 1016952635, sync, Random Direction
64, 3, 1, 4227984984, sync, Random Direction
64, 5, 4, 2474736561, sync, Random Direction
64, 1, 0, 3719809174, sync, Random Direction
64, 3, 2, 2690796567, sync, Random Direction
64, 5, 1, 3990067204, sync, Random Direction
64, 12, 10, 1384194541, sync, Random Direction
64, 8, 3, 3818903586, sync, Random Direction
64, 2, 1, 1798673075, sync, Random Direction
64, 3, 1, 3790876784, sync, Random Direction
64, 3, 2, 2186997737, sync, Random Direction
64, 11, 4, 3976680558, sync, Random Direction
64, 4, 0, 1659676431, sync, Random Direction
65, 1, 0, 1044636572, sync, GetNextBuyablePlot picker
65, 4, 1, 3639189925, sync, GetNextBuyablePlot picker
65, 1, 0, 1968720250, sync, GetNextBuyablePlot picker
65, 12, 0, 2874582315, sync, Unit Combat Damage
65, 12, 3, 75079048, sync, Unit Combat Damage
65, 2, 1, 1425519393, sync, GetNextBuyablePlot picker
65, 6, 0, 2459009862, sync, GetNextBuyablePlot picker
65, 2, 1, 202926343, sync, GetNextBuyablePlot picker
65, 2, 0, 2563705396, sync, GetNextBuyablePlot picker
65, 1, 0, 1031495773, sync, GetNextBuyablePlot picker
65, 3, 2, 3922890194, sync, GetNextBuyablePlot picker
65, 1, 0, 3091762851, sync, GetNextBuyablePlot picker
65, 1, 0, 1198298528, sync, GetNextBuyablePlot picker
65, 1, 0, 3633489241, sync, GetNextBuyablePlot picker
65, 1, 0, 1621603614, sync, GetNextBuyablePlot picker
65, 2, 1, 4090196479, sync, GetNextBuyablePlot picker
65, 2, 1, 3029691340, sync, GetNextBuyablePlot picker
65, 1, 0, 2520727061, sync, GetNextBuyablePlot picker
65, 1, 0, 2534802730, sync, GetNextBuyablePlot picker
65, 1, 0, 2993631003, sync, GetNextBuyablePlot picker
65, 3, 0, 596867256, sync, GetNextBuyablePlot picker
65, 9, 8, 719496849, sync, Random Direction
65, 8, 0, 4133964278, sync, Random Direction
65, 2, 0, 214409719, sync, Random Direction
65, 3, 2, 1080256612, sync, Random Direction
65, 6, 5, 3581549261, sync, Random Direction
65, 5, 0, 3770027906, sync, Random Direction
65, 2, 1, 650798739, sync, Random Direction
65, 4, 3, 3626018512, sync, Random Direction
65, 1, 0, 3449460425, sync, GetNextBuyablePlot picker
65, 7, 6, 1295622606, sync, Random Direction
65, 7, 4, 3828013295, sync, Random Direction
65, 6, 3, 2888916988, sync, Random Direction
65, 7, 6, 2502743685, sync, Random Direction
65, 8, 4, 3713141978, sync, Random Direction
65, 6, 1, 2255885579, sync, Random Direction
65, 4, 2, 1278377960, sync, GetNextBuyablePlot picker
65, 4, 0, 2850641409, sync, Random Direction
65, 10, 0, 911482022, sync, Random Direction
65, 3, 1, 284096231, sync, Random Direction
65, 10, 8, 2728637076, sync, Random Direction
65, 1, 0, 3532935485, sync, GetNextBuyablePlot picker
65, 6, 0, 739597618, sync, Random Direction
65, 8, 5, 237640323, sync, Random Direction
65, 8, 0, 2689819648, sync, Random Direction
65, 8, 0, 66700345, sync, Random Direction
65, 5, 0, 137894526, sync, Random Direction
65, 1, 0, 325704671, sync, GetNextBuyablePlot picker
65, 7, 4, 847953964, sync, Random Direction
65, 7, 6, 2578017013, sync, Random Direction
65, 5, 0, 4197933194, sync, Random Direction
65, 16, 6, 498751227, sync, Random Direction
65, 1, 0, 1878635288, sync, GetNextBuyablePlot picker
65, 4, 1, 1584578929, sync, Random Direction
65, 5, 3, 2083715926, sync, Random Direction
65, 10, 6, 2764924887, sync, Random Direction
65, 1, 0, 2825054404, sync, GetNextBuyablePlot picker
65, 8, 1, 2694906797, sync, Random Direction
65, 5, 4, 947615458, sync, Random Direction
65, 6, 4, 4288064115, sync, Random Direction
65, 5, 1, 3272068400, sync, Random Direction
65, 6, 4, 1308044713, sync, Random Direction
65, 4, 1, 3151896366, sync, Random Direction
65, 7, 0, 1990687439, sync, Random Direction
65, 7, 5, 399805532, sync, Random Direction
65, 1, 0, 3547069285, sync, GetNextBuyablePlot picker
65, 4, 0, 11599930, sync, Random Direction
65, 9, 6, 541783275, sync, Random Direction
65, 1, 0, 2940998216, sync, GetNextBuyablePlot picker
65, 12, 7, 1017506017, sync, Unit Combat Damage
65, 12, 4, 2661213702, sync, Unit Combat Damage
65, 4, 2, 1650586823, sync, Random Direction
65, 3, 2, 2503215860, sync, Random Direction
65, 7, 1, 3476501021, sync, Random Direction
65, 3, 2, 724786322, sync, Random Direction
65, 6, 3, 3053393507, sync, Random Direction
65, 6, 0, 2852184672, sync, Random Direction
65, 1, 0, 496620313, sync, GetNextBuyablePlot picker
65, 9, 0, 388411358, sync, Random Direction
65, 1, 0, 146978239, sync, GetNextBuyablePlot picker
65, 12, 3, 520209548, sync, Unit Combat Damage
65, 9, 0, 1307281365, sync, Random Direction
65, 7, 5, 342485994, sync, Random Direction
65, 9, 4, 3623284443, sync, Random Direction
65, 1, 0, 2303499640, sync, GetNextBuyablePlot picker
65, 9, 7, 275369041, sync, Random Direction
65, 3, 2, 3505577142, sync, Random Direction
65, 11, 2, 3781926327, sync, Random Direction
65, 2, 1, 929700132, sync, GetNextBuyablePlot picker
65, 5, 2, 2175655053, sync, Random Direction
65, 4, 0, 2454195778, sync, Random Direction
65, 7, 1, 101867091, sync, Random Direction
65, 7, 6, 901882768, sync, Random Direction
65, 8, 7, 4104696969, sync, Random Direction
65, 4, 2, 4258057358, sync, Random Direction
65, 1, 0, 3126496431, sync, GetNextBuyablePlot picker
65, 7, 2, 767912124, sync, Random Direction
65, 9, 0, 1616842821, sync, Random Direction
65, 9, 1, 432874394, sync, Random Direction
65, 6, 0, 541934795, sync, Random Direction
65, 1, 0, 199120040, sync, Random Direction
65, 10, 3, 3982846913, sync, Random Direction
65, 1, 0, 1397350246, sync, GetNextBuyablePlot picker
65, 12, 1, 2808701607, sync, Unit Combat Damage
65, 12, 10, 404230996, sync, Unit Combat Damage
65, 12, 0, 3743154941, sync, Unit Combat Damage
65, 12, 9, 344230898, sync, Unit Combat Damage
65, 8, 7, 3460268611, sync, Random Direction
65, 1, 0, 3985445056, sync, GetNextBuyablePlot picker
65, 9, 1, 3567964665, sync, Random Direction
65, 12, 4, 944469310, sync, Random Direction
65, 11, 5, 1640890271, sync, Random Direction
65, 12, 1, 2089973996, sync, Random Direction
65, 10, 3, 498963637, sync, Random Direction
65, 2, 0, 1711646538, sync, GetNextBuyablePlot picker
65, 5, 0, 1453127355, sync, Random Direction
65, 3, 1, 61093848, sync, Random Direction
65, 8, 1, 2667562801, sync, Random Direction
65, 8, 0, 578743830, sync, Random Direction
65, 5, 3, 395985815, sync, Random Direction
65, 5, 2, 2870016388, sync, Random Direction
65, 3, 0, 2186847597, sync, GetNextBuyablePlot picker
65, 12, 10, 561239458, sync, Unit Combat Damage
65, 12, 2, 3870655027, sync, Unit Combat Damage
65, 12, 8, 795224560, sync, Unit Combat Damage
65, 12, 1, 2934385513, sync, Unit Combat Damage
65, 4, 2, 601729518, sync, Random Direction
65, 3, 2, 2872839823, sync, Random Direction
65, 5, 3, 3332109596, sync, Random Direction
65, 5, 2, 3300791589, sync, Random Direction
65, 4, 1, 1862170362, sync, Random Direction
65, 13, 2, 1240794283, sync, Random Direction
65, 5, 0, 738281224, sync, Random Direction
65, 3, 1, 408936097, sync, Random Direction
65, 3, 1, 2821523654, sync, Random Direction
65, 2, 0, 1660764295, sync, Random Direction
65, 3, 2, 2129120180, sync, Random Direction
65, 10, 6, 3925525469, sync, Random Direction
65, 12, 0, 2707483474, sync, Random Direction
65, 3, 1, 291724835, sync, Random Direction
65, 4, 3, 1611656992, sync, Random Direction
65, 11, 4, 3563372761, sync, Random Direction
66, 1, 0, 1652451998, sync, GetNextBuyablePlot picker
66, 4, 1, 142850431, sync, GetNextBuyablePlot picker
66, 1, 0, 2043993420, sync, GetNextBuyablePlot picker
66, 12, 5, 802656661, sync, Unit Combat Damage
66, 2, 0, 2070057642, sync, GetNextBuyablePlot picker
66, 6, 2, 723807899, sync, GetNextBuyablePlot picker
66, 2, 1, 1595441720, sync, GetNextBuyablePlot picker
66, 2, 0, 3832328721, sync, GetNextBuyablePlot picker
66, 1, 0, 1789865846, sync, GetNextBuyablePlot picker
66, 12, 5, 2018597239, sync, Unit Combat Damage
66, 12, 10, 1827637732, sync, Unit Combat Damage
66, 3, 1, 3898170957, sync, GetNextBuyablePlot picker
66, 1, 0, 2773929218, sync, GetNextBuyablePlot picker
66, 1, 0, 3925349907, sync, GetNextBuyablePlot picker
66, 1, 0, 453861456, sync, GetNextBuyablePlot picker
66, 1, 0, 1709871689, sync, GetNextBuyablePlot picker
